id,setor,tombo,descricao,
dAWk1107hr,110409,341854,CADEIRA FIXA COM ASSENTO E ENCOSTO ESTOFADOS,
dAeU1QxvGK,110302,11715,INTERFACE PARA CABO UTP SFP 1000BASE-T,
dAfuv3tuxG,1164,1533,CADEIRA COMUM,
dAnJZ9UDur,116330,16481,ILUMINADOR DE LED PARA CAMERAS FOTOGRAFICAS -,
dAyg2qjEkG,1123,4421,CADEIRA ESCRITÓRIO PRETA,
dAzj0XszTi,1116,8770,REFRIGERADOR DUPLEX FROST FREE ELECTROLUX,
dBAgxa7MIY,1114,18115,CADEIRA FIXA POLIPROPILENO EMPILHAVEL AZUL,
dBGhJmnITh,1120,11392,POLTRONA FIXA,
dBIpN8XbtU,110409,820406,MESA PARA MICROCOMPUTADOR,
dBP28EFH1z,1114,15985,BALANÇA ELETRONICA CAPACIDADE 200KG,
dBXkKmG5VY,111616,10895,QUADRO BRANCO COM MOLDURA DE ALUMINIO 3,
dBhv9HgOCH,1164,9353,CARTEIRA ESCOLAR PARA DESTRO,
dBm2hIvRia,1120,3932,MESA GOTA GERENTE,
dC6yYkV6hR,116328,11084,POLTRONA FIXA,
dCFNxtEl31,110409,275292,ARMARIO DE ACO,
dCKKVSC8gx,110409,235498,MESA DE MADEIRA SEM GAVETA,
dCRp2PGx1d,110409,238000,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
dCa3lNBmpb,1115,6075,MESA PARA COMPUTADOR CINZA COM SUPORTE,
dCcEnKXH4B,110409,275267,ILHA ESTAÇÃO DE TRABALHO EM MADEIRA,
dCq9lOsSGq,110409,247937,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
dCvPRsvRA6,110302,13596,SWITCH ARUBA 2530 24G POE (J9773A),
dCyFrJ8dhN,112303,14554,CADEIRA FIXA EMPILHÁVEL,
dDJ8GzGQKj,110409,208333,CARTEIRA ESCOLAR UNIVERSITARIA DE,
dDL0CnZ2GB,110409,262395,EXTINTOR PARA INCENDIO A BASE DE GAS,
dDiR1JkNyW,1114,13655,CUBA USO HOSPITALAR MATERIAL AÇO INOX,
dDtpG91mra,1164,2964,CARTEIRA ESCOLAR PARA DESTRO,
dDzhiuZT2s,1164,11674,APARELHO DE AR CONDICIONADO TIPO SPLIT,
dE0jZtm7RD,112203,12462,MESA REUNIÃO REDONDA LAYOUT,
dE1igNMDb2,1110,6954,FLAUTA DOCE TENOR,
dEBXJqk2V1,1164,9413,CARTEIRA ESCOLAR PARA DESTRO,
dESBeZxuHG,1114,2535,CADEIRA FIXA AZUL ROYAL,
dEVvDiq00g,1110,2129,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
dEY9R3jAoY,110136,15251,KIT DE BASTÕES COM 05 UNIDADES,
dEf4jbng2E,110103,6238,APARELHO DE AR CONDICIONADO TIPO SPLIT PISO-,
dEg7nXohKp,1164,9442,CARTEIRA ESCOLAR PARA DESTRO,
dEmJaFLcsr,1114,18629,CADEIRA DE RODAS DELLAMED,
dEpWxwdV0l,110409,11451,MESA ANGULAR,
dErPZSUT7z,1114,16415,ESTETOSCÓPIO ADULTO,
dEwUL9LTwd,111103,11505,MESA DE DESENHO COM BASE E PRANCHETA,
dFvj46rNLb,1117,12819,POLTRONA GIRATORIA PARA ESCRITORIO ESPALDAR,
dG9vYdtc5v,112202,3733,BIBLIOCANTO. CONFECÇÃO EM AÇO,
dGJqEpCaLc,110409,277935,IMPRESSORA A LASER,
dGdgXtBmQP,1117,8198,MESA ESCRITÓRIO 1200X600X740MM,
dGkqkejrGk,1114,15446,AUTOCLAVE DESCONTAMINAÇÃO VERTICAL 50L,
dGpMJIFgdn,1114,17610,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
dGqDHbUp9d,1115,14055,MICROONDAS MIDEA 31LTS,
dGxKvTHB3m,111604,8638,MESA RETANGULAR 1600X600X750MM,
dHBSISzxiQ,110409,335700,CADEIRA GIRATORIA COM RODIZIOS,
dHGQd79HyR,1115,12317,CADEIRA FIXA EM POLIPROPILENO,
dHHPaDtiNf,110409,297239,CONJUNTO MECANICA ESTATICA,
dHWABOIAZW,1124,7654,CÂMERA FOTOGRÁFICA CANON EOS 6D MARK 2,
dI1FdVfP31,110406,8110,GAVETEIRO VOLANTE 3 GAVETAS,
dIB8zUoDKt,1109,17987,MICROCOMPUTADOR DE MESA DATEN,
dIJ2b5u4if,111304,10519,APARELHO TELEFONICO IP SIP T21,
dIKSCGcmCy,111604,258668,ILHA ESTAÇÃO DE TRABALHO EM MADEIRA,
dIXeeXv7h3,110103,8405,ARMÁRIO BAIXO 800X600X750 MM,
dIZM3Kd4x3,1117,4557,COMPUTADOR DELL OPTIPLEX 5050 SFF,
dIkFAyaQnC,1107,10447,APARELHO TELEFONICO IP SIP T21,
dImXkJmTLY,1164,11525,PROJETOR MULTIMÍDIA EPSON POWER LITE X36,
dIvpfSD8Se,110409,289007,CADEIRA GIRATORIA COM RODIZIOS,
dIwtifiWk6,1164,14,VEÍCULO TIPO MINIVAN SPIN - PNG 0329,
dJ8I7eD5gX,110409,236820,MESA DE CENTRO COM ESTRUTURA DE FERRO,
dJZIWQKsSq,112303,14305,CADEIRA FIXA EMPILHÁVEL,
dJfXGV6XG8,1115,10653,APARELHO TELEFONICO IP SIP T21,
dK2mtB5FOz,110409,274796,TECLADO MUSICAL ELETRONICO,
dKHNOwQGU7,112303,14106,MESA REFEITÓRIO 6 LUGARES,
dKhHk2YbmB,110409,257438,CARTEIRA ESCOLAR UNIVERSITARIA DE,
dKiGrTVKWe,110409,298227,MESA P/ DET. INDICE DE CONSISTENCIA DA,
dKyOvWAhlZ,1115,18444,PROJETOR ACER X1223HP 4,
dKzqC6t0Xh,110409,269547,QUADRO BRANCO MAGNETIZADO,
dL0vr5NmOB,110409,15695,MESA RETA ESCRITORIO 1200X600CM,
dLAeYzGxpn,1164,10261,POLTRONA PARA AUDITORIO,
dLIjDF3nEY,1115,17304,CADEIRA FIXA POLIPROPILENO EMPILHAVEL AZUL,
dMEFymJJ42,112303,14667,CADEIRA FIXA EMPILHÁVEL,
dMNAfAUsQ7,110409,159678,MOCHO ODONTOLOGICO,
dMU2KBwyb4,110409,821641,BANCO DE MADEIRA PARA PUBLICO,
dMUBMqqg9J,110409,11453,MESA ANGULAR,
dMg20TEe63,1164,9325,CARTEIRA ESCOLAR PARA DESTRO,
dMvRcypxVX,111604,6968,CADEIRA EXECUTIVA GIRATÓRIA SEM BRAÇOS PARA,
dMwUaSGH7h,110409,7305,QUADRO BRANCO 2,
dMx6FqhSk6,1115,13303,BANQUETA ALTA MADEIRA,
dMxPrD23dY,111012,3333,CARTEIRA ESCOLAR PARA DESTRO,
dNElTwZsdI,110409,242793,SWITCH CENTRAL ATM DE CHASSI,
dNGLiBQfTU,1114,17271,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
dNgTATueJn,1164,3152,CARTEIRA ESCOLAR PARA DESTRO,
dNqprmwN4Q,110409,13960,COMPUTADOR DELL OPTIPLEX TIPO I -,
dNtPbsMYDv,110409,317995,CADEIRA GIRATORIA COM RODIZIOS,
dNxkzBJZOg,110409,337183,FLANELOGRAFO,
dO1Rt0gmTz,112303,14170,CADEIRA FIXA EMPILHÁVEL,
dO4FZW1eVP,110409,208701,MOCHO ODONTOLOGICO,
dO8hF0lHEP,1115,16972,BANQUETA GIRATORIA COM ASSENTO ESTOFADO,
dOT9BPnRrd,110409,257553,CARTEIRA ESCOLAR UNIVERSITARIA DE,
dOXRIpSHSf,110409,236742,APARELHO TELEFONICO,
dOYSZr6oFO,110409,319395,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
dOrRDhTfv1,110409,275360,CADEIRA GIRATORIA COM ASSENTO E ENCOSTO,
dPL1inPDD7,1117,12820,POLTRONA GIRATORIA PARA ESCRITORIO ESPALDAR,
dPNjw28IAt,110409,341785,CADEIRA FIXA COM ASSENTO E ENCOSTO ESTOFADOS,
dPcRjGezk6,110409,287101,CADEIRA GIRATORIA COM ASSENTO E ENCOSTO,
dPcXsSMcEr,110409,269545,QUADRO BRANCO MAGNETIZADO,
dPfkx2QipN,110409,208905,CARTEIRA ESCOLAR UNIVERSITARIA DE,
dPl0EbKJbw,1110,10901,NOTEBOOK LENOVO L450,
dPoVf2IKG8,1114,3051,CARTEIRA ESCOLAR PARA DESTRO,
dPycrIG2Gt,1113,6579,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
dPyyn7w8ja,1109,316,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
dQ1loFjq35,110409,9899,ESTANTE INDUSTRIAL (ARMÁRIO ESTANTE),
dQHP9vA9ve,1113,12353,CADEIRA FIXA EM POLIPROPILENO,
dQndFG3hQj,1164,9275,CARTEIRA ESCOLAR PARA DESTRO,
dR43ECnB30,110409,247968,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
dRMZoxbZVz,1115,13363,BANQUETA ALTA MADEIRA,
dRXzDDAFZr,110409,16187,SSD INTERNO 240GB,
dRaQwHPFLI,111103,11619,CADEIRA ISO EM POLIPROPILENO,
dRpmH0nEQ0,110409,820367,APARELHO ANALIZADOR DE PH,
dS1rKuMLGN,1164,9166,CARTEIRA ESCOLAR PARA DESTRO,
dSHVOx59Ju,112205,3817,BIBLIOCANTO. CONFECÇÃO EM AÇO,
dSO2I0q2Fs,111602,11532,PROJETOR MULTIMÍDIA EPSON POWER LITE X36,
dSQTR57PWK,110409,275288,ARMARIO DE ACO,
dSXkNLPoG9,111609,15214,ACELERÔMETERO,
dSZTvfWNFF,112203,4818,APARELHO DE AR CONDICIONADO TIPO SPLIT PISO-,
dScEPkDIfp,110409,159676,MOCHO ODONTOLOGICO,
dSvtuETHBZ,1115,8,BALANÇA SEMIANALITICA DE BANCADA,
dT1rgarBMj,110409,341654,CADEIRA GIRATORIA COM ASSENTO E ENCOSTO,
dT4eeieDLO,110409,300900,MESA DE AUDIO - SOM,
dT6Obx8T6v,110409,236771,CASA GRANDE APARELHO COMPLETO,
dTJJtQFH88,1117,7502,[UFCA] REBATEDORES DE LUZ PARA ESTÚDIO,
dTOiE9BNy0,1113,6556,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
dTQLWv1uKN,111103,15274,FERRO DE PASSAR,
dTYpmj1PvS,1116,10608,APARELHO TELEFONICO IP SIP T21,
dThgBEFF6t,1117,8354,ARMÁRIO ALTO 800X500X1600 MM,
dUBuhGgHAA,1117,8217,MESA RETA 800X600755,
dUDvmNA2fX,111604,16466,COMPUTADOR LENOVO TC M75S GEN 2,
dUi7UR7vjH,110406,12974,ESTANTE METÁLICA ABERTA,
dV7fxc1aC6,110103,4458,CADEIRA ESCRITÓRIO PRETA,
dVSIUnLNCr,1113,8330,ARMÁRIO ALTO 800X500X1600 MM,
dVUcDjGHJC,111604,1050,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
dVUq8x8Ed8,111103,12608,CADEIRA FIXA GIRATORIA PARA BANCADA,
dVaAuoiQgg,1164,2781,CARTEIRA ESCOLAR PARA DESTRO,
dVkRX4HzA0,111611,13799,VENTILADOR OSC PAREDE 60CM,
dVxcHYFgpR,1116,341532,CADEIRA ESTOFADA MODELO DIRETOR COM BRAÇOS,
dW2wgYGFo6,1115,630,REDE DE INFORMÁTICA P DUAL-BAND INDOOR GERAL,
dW9bGDQVJ3,1113,13861,VENTILADOR OSC PAREDE 60CM,
dWUBrRjBiY,110409,208630,CARTEIRA ESCOLAR UNIVERSITARIA DE,
dWdqDwyUZi,1113,12510,SOFÁ DE DOIS LUGARES COR PRETO,
dWkldMOenm,1117,1543,CADEIRA COMUM,
dX0zI3fAcE,1114,17306,CADEIRA FIXA POLIPROPILENO EMPILHAVEL AZUL,
dX6CibUcmA,110409,820351,CADEIRA GIRATORIA COM ASSENTO E ENCOSTO,
dX9QlGRNzI,1123,11434,MESA ANGULAR,
dXTeYLsnH8,1164,9338,CARTEIRA ESCOLAR PARA DESTRO,
dXaDQkxe1X,111703,1561,CADEIRA COMUM,
dXiAdSUDOB,112303,14759,CADEIRA FIXA EMPILHÁVEL,
dY2UJo1oWn,111604,7410,COMPUTADOR DELL OPTIPLEX 7060,
dYClrLKGbp,1107,3955,APOIO PARA OS PÉS VEM COM REGULAGEM DE,
dYIp7DW6cD,1115,11040,POLTRONA FIXA,
dYfKkb4YSd,1184,18194,QUADRO EM FELTRO FLANELÓGRAFO 120X90CM,
dYqGRHOXSX,1117,1462,CADEIRA COMUM,
dYrwi5wTCV,110409,7754,APARELHO CONDICIONADOR DE AR PISO/TETO ELGIN,
dZDNvnN4si,110409,16776,LOUSA EM VIDRO TEMPERADO 6MM 1,
dZppMgMXcC,110409,159524,MOCHO ODONTOLOGICO,
dZqjuwxAvg,110409,209259,MICROSCOPIO BINOCULAR,
dZr2uQ5GfP,1117,381,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
dZyTPI6LNI,1114,6045,MESA PARA COMPUTADOR CINZA COM SUPORTE,
da1xfVmIyM,112303,14095,MESA REFEITÓRIO 6 LUGARES,
da86V4mThQ,1113,276321,CADEIRA FIXA COM ASSENTO E ENCOSTO ESTOFADOS,
daG8CdmeSe,112303,11680,APARELHO DE AR CONDICIONADO SPLIT F ELGIN,
daGFbQ3PZt,111103,15117,MAQUINA DE COSTURA INDUSTRIAL RETA,
daIiAaCqBL,1164,4748,COMPUTADOR DELL OPTIPLEX 5050 SFF,
darjEAlUJj,116341,12040,APARELHO DE AR CONDICIONADO TIPO SPLIT,
dauvBLBAK7,110302,15502,PONTO DE ACESSO,
dbBAWDgK4m,1115,237892,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
dbGYbgyaV8,110409,237981,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
dbHPrAITjQ,1115,3109,CARTEIRA ESCOLAR PARA DESTRO,
dbNza8jMbp,110409,319219,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
dbSKNDfhHo,111915,856,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
dba6kARENo,110409,242507,ESTABILIZADOR DE TENSAO,
dbkPzNclww,110409,6366,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
dbko5mWOiC,110303,2086,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
dbokPsiEod,1113,16051,SSD INTERNO 240GB,
dbpXwVMlyP,110409,16928,BANQUETA GIRATORIA COM ASSENTO ESTOFADO,
dbr2jMZh0I,1113,291007,ARMARIO DE ACO,
dbvVzFAvXX,111618,11105,POLTRONA FIXA,
dcLp8PCCir,1115,1754,CADEIRA COMUM,
dcM9RfrhOV,1110,9060,CARTEIRA ESCOLAR PARA DESTRO,
dcRnjrzOzJ,110409,6643,CADEIRA GIRATÓRIA COM BRAÇOS MARTIFLEX,
dcUbkJjJnK,110409,15611,ARMÁRIO ESCRITÓRIO,
dcaPFgZGCh,110302,558,REDE DE INFORMÁTICA P DUAL-BAND INDOOR GERAL,
dcigm16TXc,1117,7818,BINÓCULO PROFISSIONAL 7 A 15 X,
ddAjTrmj2L,110409,240275,ESTABILIZADOR DE TENSAO,
ddQCDFeHDF,110409,13403,PATCH PANEL 24 PORTAS CAT.6,
ddTSDR8fYN,1107,320,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
ddd5JCfYl1,116339,5946,MESA DE ESCRITÓRIO COM 3 GAVETAS,
ddhFg7Cf5V,112303,14394,CADEIRA FIXA EMPILHÁVEL,
ddrF6ipQ8o,110409,6630,CADEIRA GIRATÓRIA COM BRAÇOS MARTIFLEX,
ddyoX1miGj,110409,319362,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
de2DeQ1V0R,110409,242510,ESTABILIZADOR DE TENSAO,
deJs5vk7rD,1104,3922,MESAS RETAS,
deteVzF7ln,110718,2121,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
dewsl5kNMF,110409,821410,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
dezA1gGzsv,110409,319172,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
dfWHkR7hvZ,1123,10460,APARELHO TELEFONICO IP SIP T21,
dfWP0hk70I,110409,343369,ARMARIO DE MADEIRA COM PORTAS DE ABRIR,
dg5Omzx2zM,110409,12480,MESA REUNIÃO REDONDA LAYOUT,
dgBcAlUEde,1117,7825,BINÓCULO PROFISSIONAL 7 A 15 X,
dgkSxGZsKU,1114,17658,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
dgmBGFezXt,111604,7412,COMPUTADOR DELL OPTIPLEX 7060,
dgmu11tTOD,1164,6868,QUADRO BRANCO 3,
dgqi7icceh,1114,17239,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
dguHHqQxK3,110409,6502,CADEIRA DE GIRATÓRIA SEM BRAÇO MARTIFLEX,
dhMNR5ILFK,1115,12503,CARRINHO DE MÃO,
diEvqPRcaH,1164,17816,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
disVqBicCJ,110409,222664,CADEIRA GIRATORIA COM RODIZIOS,
djAeZVfEZJ,110409,240600,MANTA AQUECEDORA,
djPTZ0OCQg,111604,8031,GAVETEIRO VOLANTE 1 GAVETA,
djQW5zYYcF,110302,549,REDE DE INFORMÁTICA P DUAL-BAND INDOOR GERAL,
djZ1O2Qkqz,1116,14863,CADEIRA FIXA EMPILHÁVEL,
djaAyMrNKN,110409,254336,APRELHO AIR SPLIT DE 36.000 BTUS,
djeD5bUhP2,110409,6646,CADEIRA GIRATÓRIA COM BRAÇOS MARTIFLEX,
djfuZwe0GY,112201,4607,COMPUTADOR DELL OPTIPLEX 5050 SFF,
djmo3sDURz,1164,2803,CARTEIRA ESCOLAR PARA DESTRO,
dk6KFFUssC,111103,9982,MAQUINA DE COSTURA SINGER 2818,
dk7okfhHiS,111604,7008,CADEIRA EXECUTIVA GIRATÓRIA SEM BRAÇOS PARA,
dka84Q24yy,1164,17705,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
dkr1V6ZXhB,111104,706,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
dktMbWfNAS,112303,14097,MESA REFEITÓRIO 6 LUGARES,
dlFCKIrgCx,110409,305633,PALM TOPS ZIRE,
dliHel9UmW,111704,12839,POLTRONA GIRATORIA PARA ESCRITORIO ESPALDAR,
dm20OqsaD0,110103,11007,POLTRONA FIXA,
dm4mnaDy0z,110409,342097,CADEIRA FIXA COM ASSENTO E ENCOSTO EM,
dm7Kxk8InU,1110,11076,POLTRONA FIXA,
dmHiAr5apU,1110,5698,ARMÁRIO ALTO EM MDF COM 2 PORTAS DE CORRER,
dmISuiTgSD,1115,11695,APARELHO DE AR CONDICIONADO SPLIT F ELGIN,
dmLfRHiwjU,110409,333581,BANCO INDIVIDUAL COM ASSENTO ESTOFADO,
dmN0Tpu6K3,111906,2686,CADEIRA FIXA AZUL ROYAL,
dmO8zbYf5t,110409,209363,MICROSCOPIO BINOCULAR,
dmPmlxyC5X,1117,1542,CADEIRA COMUM,
dmwL1u2Bkh,111616,241233,BALANCA ANALITICA,
dn9c4XQuL7,111103,12344,CADEIRA FIXA EM POLIPROPILENO,
dnEEgOB2rr,110427,286,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
dnEFDjVkEa,1117,10786,CARRO CARGA VERTICAL,
dnHooAs8tL,111126,12274,MESA DE TRABALHO RETA FORTILINE 80X60,
dnKDigk2n1,112303,14383,CADEIRA FIXA EMPILHÁVEL,
dndXnPGbrH,110409,73959,MESA DE MADEIRA COM 06 GAVETAS,
do60m7i81g,112205,3824,BIBLIOCANTO. CONFECÇÃO EM AÇO,
doRq3jJjeP,1114,17475,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
doVLqRiiep,110409,330802,MICROCOMPUTADOR,
dojBaDaE4R,110302,4092,APOIO PARA OS PÉS VEM COM REGULAGEM DE,
dokMQ1z7CP,110409,341703,CADEIRA FIXA COM ASSENTO E ENCOSTO ESTOFADOS,
dolBcMpq5B,1114,17482,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
dp4sZkM7rg,1117,9522,CARTEIRA ESCOLAR PARA DESTRO,
dpqwxusdzZ,110409,319193,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
dprA593LyG,110409,236736,APARELHO TELEFONICO,
dpvi22Hhe9,110409,333552,BANCO INDIVIDUAL COM ASSENTO ESTOFADO,
dq3ENmnhao,110409,258683,ILHA ESTAÇÃO DE TRABALHO EM MADEIRA,
dq71rEPa3e,111612,12941,ARMÁRIO EM AÇO P/ ESCRITÓRIO,
dq7D3DE40w,112203,11193,POLTRONA FIXA,
dq9VOmBkzl,1117,372,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
dqH6e8nhoY,1101,1976,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
dqN1vO7bzY,116338,10457,APARELHO TELEFONICO IP SIP T21,
dqPQ50riQS,112205,3820,BIBLIOCANTO. CONFECÇÃO EM AÇO,
dqlBaqtsPc,1110,11073,POLTRONA FIXA,
dqqYxQDS2v,110409,208460,CARTEIRA ESCOLAR UNIVERSITARIA DE,
dr0sAF8Ye7,1164,4701,COMPUTADOR DELL OPTIPLEX 5050 SFF,
dr5K0IioCc,1107,13061,COFRE COM FECHADURA ELETRONICA 130X45X40,
dr93BxxdUw,1164,114,EXTINTOR DE INCÊNDIO PQS,
drBIZBSkNH,110409,13219,BANQUETA ALTA MADEIRA,
drBhaGXJI3,1101,13912,COMPUTADOR DELL OPTIPLEX TIPO I -,
drz0jDGUVG,110406,3989,APOIO PARA OS PÉS VEM COM REGULAGEM DE,
ds6y85SIUB,1114,649,REDE DE INFORMÁTICA OUTDOOR DUAL BAND,
dsMkQQxMQn,1113,18319,PROJETOR ACER X1223HP 4,
dsXkpaYXrd,1116,10946,NOTEBOOK LENOVO L450,
dsedchLcMw,110409,257300,CARTEIRA ESCOLAR UNIVERSITARIA DE,
dsh5zXYw3t,111702,15316,BANQUETA FIXA ALTA,
dszenlWfII,1164,7796,APARELHO DE AR CONDICIONADO SPLIT PISO-TETO,
dtDqjAqSzt,1114,17533,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
dtFEWdoTgM,111607,286980,MESA REUNIAO,
dtJPuZHlkb,1110,6950,FLAUTA DOCE TENOR,
dtJcODyuRw,110409,264506,MICROCOMPUTADOR,
dtlfLCAmNY,110409,237982,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
dtzou8kFyY,110409,247902,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
du1tXmLXXU,1113,15779,CADEIRA FIXA ASSENTO E ENCOSTO EM,
du4nstSk8U,110409,821512,HUB INTELIGENTE,
du6iCCjM1x,111101,343789,MESA PARA ESTODO,
duDoeW5fR2,112205,11052,POLTRONA FIXA,
duOEbICtIF,1164,2912,CARTEIRA ESCOLAR PARA DESTRO,
duX0PhdUIU,110302,2096,CADEIRA SECRETARIA OPERACIONAL COM BRAÇOS,
duYfJFlkDY,110409,237946,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
dutSAQd84s,1123,12086,SCANNER KODAK I2420,
dutUbsEf5C,110409,222979,CADEIRA PARA AUDITORIO COM ASSENTO E ENCOSTO,
dv31uQmwgh,110106,821683,ARQUIVO DE ACO COM GAVETAS,
dv3TrsoKf9,1115,13264,BANQUETA ALTA MADEIRA,
dvSubMOgod,111604,6162,MESA PARA COMPUTADOR CINZA COM SUPORTE,
dvWtsluSTV,116319,2478,CADEIRA FIXA AZUL ROYAL,
dvZvF9sBt8,111103,12601,CADEIRA FIXA GIRATORIA PARA BANCADA,
dvdXtNKrho,110409,239512,ARMARIO DE ACO,
dvo4I7IAyL,110409,275419,CADEIRA GIRATORIA COM ASSENTO E ENCOSTO,
dvrIjDfURv,111604,7463,COMPUTADOR DELL OPTIPLEX 7060,
dvxNHS3DUv,110409,275091,IMPRESSORA A LASER,
dw1sug4SvF,110409,333569,BANCO INDIVIDUAL COM ASSENTO ESTOFADO,
dw20vB9fTz,110409,254166,APARELHO DE AR CONDICIONADO DE 18.000 BTUS,
dw3XHsrnFb,1110,8040,GAVETEIRO VOLANTE 1 GAVETA,
dwItwdtqkW,110409,287076,CADEIRA GIRATORIA COM ASSENTO E ENCOSTO,
dwRoRk3zVV,1113,11381,POLTRONA FIXA,
dwTXeCaXKC,1117,8138,GAVETEIRO VOLANTE 3 GAVETAS,
dwVUB2VZS0,1184,248079,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
dwgDpByLjZ,110409,209122,CARTEIRA ESCOLAR UNIVERSITARIA DE,
dwofkNus9w,110409,260251,MODULO ISOLADOR,
dx5oq5C6L2,110409,208923,CARTEIRA ESCOLAR UNIVERSITARIA DE,
dxCK7Z400V,110409,291030,MESA DE MADEIRA COM 03 GAVETAS,
dxQQ7H3q3R,1101,2566,CADEIRA FIXA AZUL ROYAL,
dxX0NbDHOe,1104,817,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
dxn0Zyvfgi,110409,341842,CADEIRA FIXA COM ASSENTO E ENCOSTO ESTOFADOS,
dxsBq9axQd,110409,159583,MOCHO ODONTOLOGICO,
dxu6ao12GY,111106,284,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
dxwNDbeGEe,110409,319249,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
dy5LI0EBaz,1110,13114,FLAUTA DOCE SOPRANO YAMAHA,
dy8peyuXTb,1114,17468,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
dyGFZEb13K,110409,222967,CADEIRA PARA AUDITORIO COM ASSENTO E ENCOSTO,
dygj239lMM,1164,9013,CARTEIRA ESCOLAR PARA CANHOTO,
dykOxsIZY1,110409,286911,ARMARIO DE ACO,
dyvCVsdorI,110409,319536,CARTEIRA ESCOLAR UNIVERSITARIA COM ASSENTO E,
dyvhK8zGJm,1114,16341,EXTINTOR ABC 6KG,
dz4G0M9tPu,110409,270494,AIR SPLIT DE 18.000 BTUS,
dz4i7JyJdB,111604,8623,MESA RETANGULAR 1600X600X750MM,
dz54Fw9SHC,110409,209244,CADEIRA COM ASSENTO E ENCOSTO EM,
dzHYNY4GnF,1117,9516,CARTEIRA ESCOLAR PARA DESTRO,
dzHhsV91rZ,110406,725,COMPUTADOR - ESTAÇÃO TRABALHO - DESKTOP ´TIPO,
dzOMYUX8dK,111612,7861,APARELHO DE AR CONDICIONADO SPLIT 9.000 BTU´S,
dzTg9sWedz,110409,238614,MANTA AQUECEDORA,
dzk3wLBXha,1116,5703,ARMÁRIO ALTO EM MDF COM 2 PORTAS DE CORRER,
dzoGI6E1SZ,1114,3054,CARTEIRA ESCOLAR PARA DESTRO,
e0BfqgjCAp,110409,276342,CADEIRA FIXA COM ASSENTO E ENCOSTO ESTOFADOS,
e0O2gTXJAP,1114,12142,MICROPIPETA MONOCANAL COM CAPACIDADE ATE,
e0hi9GSTuz,110409,238023,CARTEIRA  COM ASSENTO E ENCOSTO EM MADEIRA,
e0qxRaSWJl,110409,18396,PROJETOR ACER X1223HP 4,
e0zCZFxQjB,110409,15099,CÂMARA DE CONSERVAÇÃO (TIPO B.O.D),
e1D6XpN4lm,1114,17630,CADEIRA ESCOLAR COM PRANCHETA FRONTAL,
e1VgtsmBsF,1115,7841,APARELHO DE AR CONDICIONADO SPLIT 9.000 BTU´S,
e1Z1Yq68zU,110409,286934,ARMARIO DE ACO,
